,pr,tas,tasmax,tasmin,evspsblpot
2054-10-03,0.0,289.51,297.19574,280.46576,2.8923e-05
2054-10-04,0.0,291.82,299.50317,287.33316,2.7223e-05
2054-10-05,0.0,291.79,299.64682,286.28683,2.5651e-05
2054-10-06,0.0,292.74,302.84702,284.19702,2.6753e-05
2054-10-07,0.0,292.12,300.66916,285.74915,2.5978e-05
2054-10-08,0.0,292.42,300.49344,284.8734,2.2115e-05
2054-10-09,0.0,292.45,299.7237,286.7537,2.3098e-05
2054-10-10,0.0,290.14,296.31647,286.82645,1.7117e-05
2054-10-11,0.0,289.61,295.33185,283.29184,2.0708e-05
2054-10-12,0.0,287.17,293.18405,284.67404,2.4766e-05
2054-10-13,8.197686e-07,289.22,295.07483,283.26483,1.0319e-05
2054-10-14,0.0,289.65,293.4332,287.1232,1.2114e-05
2054-10-15,0.0,290.8,297.79944,284.63943,1.8802e-05
2054-10-16,0.0003703605,285.55,292.33823,283.63824,1.2858e-05
2054-10-17,0.00027446818,285.61,288.09866,285.14868,1.1392e-05
2054-10-18,0.00010241322,286.96,293.09344,283.69345,1.0792e-05
2054-10-19,0.0,285.75,291.67526,280.27527,1.1787e-05
2054-10-20,0.0,281.4,287.3666,276.7266,1.155e-05
2054-10-21,0.0,280.5,288.4734,274.21338,1.3171e-05
2054-10-22,0.0,281.98,289.59552,275.4255,1.0778e-05
2054-10-23,0.0,283.03,288.07483,276.98483,1.0987e-05
2054-10-24,0.0,279.96,285.19012,275.88013,1.358e-05
2054-10-25,0.0,280.48,285.87912,273.61914,1.6401e-05
2054-10-26,0.0,281.45,282.8645,280.1845,1.7469e-05
2054-10-27,0.0,279.65,285.1322,276.4522,1.3045e-05
2054-10-28,0.0,279.72,285.30542,275.83542,1.4771e-05
2054-10-29,0.0,279.51,281.50848,276.54846,1.5379e-05
2054-10-30,0.0,279.27,281.8222,276.56223,9.4125e-06
2054-10-31,0.0,278.92,280.94763,276.39764,9.0791e-06
2054-11-01,6.805886e-06,279.21,282.04303,276.70303,5.4158e-06
2054-11-02,0.0,278.41,281.26843,276.42844,7.2704e-06
2054-11-03,0.0,278.79,281.74225,273.93225,1.1904e-05
2054-11-04,0.0,279.39,283.8427,276.1227,1.3742e-05
2054-11-05,1.0283845e-05,279.78,282.61154,277.90155,1.561e-05
2054-11-06,7.0033566e-06,279.65,281.60352,278.7235,4.9021e-06
2054-11-07,0.0,278.28,282.0314,276.11142,5.5297e-06
2054-11-08,0.0,276.94,282.7353,272.7953,5.509e-06
2054-11-09,0.0,281.08,287.68896,275.75897,8.3134e-06
2054-11-10,3.7853537e-05,279.56,280.22302,277.78302,8.1434e-06
2054-11-11,3.088339e-05,279.6,280.7482,278.6282,1.2558e-05
2054-11-12,7.158462e-05,274.26,277.74304,270.88303,6.6991e-06
2054-11-13,0.0,274.66,280.29028,271.31027,1.2521e-05
2054-11-14,0.0,275.54,278.3251,269.1851,1.1683e-05
2054-11-15,0.0,283.01,286.49405,275.16403,6.9268e-06
2054-11-16,1.5995603e-05,281.92,289.35046,275.51047,8.611e-06
2054-11-17,0.0,283.38,289.89874,277.85873,3.9605e-06
2054-11-18,5.4504475e-05,284.36,290.5644,281.51437,3.6313e-06
2054-11-19,5.1201547e-05,280.58,283.11603,279.05603,3.8008e-06
2054-11-20,1.2563595e-06,282.43,287.51996,278.09995,9.167e-06
2054-11-21,3.160821e-05,284.77,286.17337,283.23337,1.019e-05
2054-11-22,2.9266446e-05,279.25,281.7259,276.11588,5.4132e-06
2054-11-23,0.0002057436,278.62,281.42715,274.52713,4.3233e-06
2054-11-24,5.3060663e-05,277.37,279.5184,276.2284,4.3008e-06
2054-11-25,1.8230472e-05,276.98,278.57605,276.14606,2.9325e-06
2054-11-26,0.0,276.43,277.33044,275.96045,3.1434e-06
2054-11-27,2.9875124e-05,277.1,278.07675,275.97675,3.6187e-06
2054-11-28,0.00026146675,278.62,280.04688,278.12,3.7943e-06
2054-11-29,4.025374e-06,275.62,278.31192,270.42194,4.6688e-06
2054-11-30,0.0,278.04,279.2248,271.43478,3.6142e-06
2054-12-01,6.232057e-05,281.75,285.51294,279.45294,4.1375e-06
2054-12-02,3.9521237e-06,280.34,283.26562,278.7756,4.3573e-06
2054-12-03,4.152119e-07,279.79,282.69458,277.81458,4.5712e-06
2054-12-04,7.2725643e-06,278.49,283.3649,274.6349,4.9535e-06
2054-12-05,0.0,278.76,282.20172,271.20172,3.6036e-06
2054-12-06,0.0,288.6,290.1221,284.1021,2.8142e-06
2054-12-07,0.0,289.47,291.2248,288.7848,5.8886e-06
2054-12-08,0.0,287.6,292.9195,284.2795,1.4878e-05
2054-12-09,7.850972e-06,285.96,287.73703,283.77704,9.0335e-06
2054-12-10,1.3939708e-06,284.85,288.02148,282.7215,4.4409e-06
2054-12-11,0.0,282.02,284.22012,280.17014,3.7004e-06
2054-12-12,0.0,281.14,282.77203,278.30203,3.4574e-06
2054-12-13,0.0,277.72,280.5878,274.6778,3.3663e-06
2054-12-14,0.0,276.91,278.21985,275.02985,3.2553e-06
2054-12-15,0.0,276.58,277.05878,276.41876,2.4443e-06
2054-12-16,0.0,277.3,277.87885,276.8,3.0099e-06
2054-12-17,1.3701536e-05,276.89,277.79675,276.35675,5.3002e-06
2054-12-18,0.00014608906,275.8,277.389,274.939,6.4581e-06
2054-12-19,3.3966622e-05,273.21,273.91412,271.79413,5.0948e-06
2054-12-20,7.069069e-05,272.29,272.47693,272.28693,3.8403e-06
2054-12-21,4.7054291e-07,270.18,271.45282,269.29282,3.8567e-06
2054-12-22,0.0,273.23,274.79874,271.25873,1.6949e-06
2054-12-23,0.0,271.53,273.81183,267.75183,1.3168e-06
2054-12-24,0.0,275.43,277.161,269.01102,8.5145e-07
2054-12-25,0.0,274.56,277.4668,273.2768,1.0927e-06
2054-12-26,1.0157934e-06,274.91,276.0194,272.9294,9.6027e-07
2054-12-27,0.00014231543,275.22,277.46017,271.50018,2.3148e-06
2054-12-28,0.0,273.73,276.75064,270.86063,1.3305e-06
2054-12-29,0.0,275.18,276.6974,271.3374,2.9059e-06
2054-12-30,0.0,273.97,275.94278,270.2128,5.8706e-06
2054-12-31,0.0,274.45,276.56354,270.78354,2.9837e-06
2055-01-01,0.0,275.04,277.3443,271.44427,2.7532e-06
2055-01-02,0.0,276.33,278.04022,269.4302,3.7153e-06
2055-01-03,2.1678486e-06,281.16,287.40585,274.85587,2.382e-05
2055-01-04,0.0,274.88,281.48114,272.33112,1.3093e-05
2055-01-05,1.6541492e-06,275.95,283.3138,271.83383,3.0091e-05
2055-01-06,0.0,274.54,277.7932,270.31323,9.7501e-06
2055-01-07,0.0,274.58,280.04935,269.97937,7.1365e-06
2055-01-08,0.0,275.67,280.3927,271.1727,6.2507e-06
2055-01-09,0.0,275.51,282.9036,272.8436,3.1136e-06
2055-01-10,0.0,274.27,277.06158,272.9416,2.9726e-06
2055-01-11,0.0,280.47,285.53354,275.03354,9.9561e-06
2055-01-12,0.0,273.97,275.57684,273.43686,4.5636e-06
2055-01-13,0.0,275.15,283.3927,272.31268,5.018e-06
2055-01-14,0.0,276.72,283.9619,271.2619,4.5978e-06
2055-01-15,0.0,281.43,285.5897,277.8697,1.0085e-05
2055-01-16,0.0,282.99,286.35074,280.04074,1.0331e-05
2055-01-17,6.392353e-07,281.99,284.83307,277.56308,6.298e-06
2055-01-18,4.9897258e-06,279.64,285.42175,276.86176,1.0976e-05
2055-01-19,2.2908648e-06,278.25,284.6599,275.01993,7.0194e-06
2055-01-20,0.0,275.98,285.59525,270.79523,6.5915e-06
2055-01-21,0.0,278.96,284.91855,270.20856,6.481e-06
2055-01-22,8.367739e-07,279.57,281.2925,278.17252,5.3638e-06
2055-01-23,0.0,281.85,286.32422,276.57422,9.6561e-06
2055-01-24,2.255015e-05,282.64,288.32523,280.88522,1.5649e-05
2055-01-25,9.096382e-05,283.82,289.08545,281.98544,1.4e-05
2055-01-26,0.0,280.78,285.59528,275.0253,1.0671e-05
2055-01-27,4.292984e-06,277.16,283.50198,273.572,7.659e-06
2055-01-28,0.0,275.74,280.94138,271.34137,8.7222e-06
2055-01-29,0.0,275.04,280.02417,270.97418,7.5526e-06
2055-01-30,9.415378e-05,274.95,279.58667,271.65665,5.0311e-06
2055-01-31,0.0,276.05,277.60864,274.85864,5.6714e-06
2055-02-01,0.00044889416,275.71,276.6407,275.21,4.0623e-06
2055-02-02,0.0,273.77,275.54413,270.00412,3.064e-06
2055-02-03,0.0,272.84,276.43698,264.39697,6.221e-06
2055-02-04,2.8277725e-06,273.19,278.45062,266.8106,5.7573e-06
2055-02-05,0.0,273.49,277.51178,267.52176,6.5328e-06
2055-02-06,0.0,275.28,279.74194,270.35193,9.8686e-06
2055-02-07,0.0,274.92,280.67084,268.75082,1.1629e-05
2055-02-08,0.0,274.86,280.8658,268.55582,1.4637e-05
2055-02-09,9.743385e-06,277.55,281.44003,275.57,1.8224e-05
2055-02-10,0.0,278.14,282.3806,274.1606,1.9067e-05
2055-02-11,4.0366422e-07,278.57,284.1023,275.04227,1.2362e-05
2055-02-12,0.0,277.1,283.1901,271.0101,1.074e-05
2055-02-13,0.0,278.14,282.04462,271.14462,1.3111e-05
2055-02-14,0.0,277.96,284.68405,271.58408,1.0468e-05
2055-02-15,0.0,276.97,284.5432,271.19324,8.94e-06
2055-02-16,0.0,277.35,286.36392,271.94394,1.0802e-05
2055-02-17,0.0,280.53,288.06268,273.03268,1.4487e-05
2055-02-18,0.0,280.38,286.63177,273.54178,1.2068e-05
2055-02-19,0.0,279.11,285.54828,269.8283,1.9158e-05
2055-02-20,0.0,284.08,290.79807,275.86807,1.5022e-05
2055-02-21,0.0,281.38,285.71896,276.16898,2.6817e-05
2055-02-22,0.0,282.82,287.96497,276.51498,2.0016e-05
2055-02-23,0.0,285.78,288.8334,282.46338,2.5179e-05
2055-02-24,3.7007412e-05,285.01,290.04868,279.93866,2.3515e-05
2055-02-25,2.0490076e-07,283.16,290.41522,277.8452,2.3271e-05
2055-02-26,5.9856913e-05,283.29,288.74588,280.0359,1.5404e-05
2055-02-27,0.0,283.71,289.6625,280.27252,3.0033e-05
2055-02-28,0.0,284.81,291.26215,278.82217,1.7572e-05
2055-03-01,0.0,285.89,293.5323,279.5623,2.3541e-05
2055-03-02,0.0,287.05,294.66904,278.90903,2.0712e-05
2055-03-03,1.696379e-05,277.02,280.57138,274.4714,2.2499e-05
2055-03-04,0.0,280.23,288.36374,272.18375,1.0616e-05
2055-03-05,0.0,283.37,294.22134,272.65134,2.1567e-05
2055-03-06,0.0,283.64,291.86923,275.21924,2.9731e-05
2055-03-07,1.4064299e-05,277.39,280.26663,275.19666,1.7491e-05
2055-03-08,0.0,279.62,285.16418,274.4542,7.8e-06
2055-03-09,0.0,278.54,284.0974,274.6174,2.4011e-05
2055-03-10,0.0,279.36,286.15707,271.84705,2.1588e-05
2055-03-11,0.0,282.38,289.43277,269.28278,2.5301e-05
2055-03-12,6.492455e-06,285.48,289.02374,283.52374,2.5081e-05
2055-03-13,0.0004324929,281.66,287.13538,278.03537,1.2702e-05
2055-03-14,0.0,281.58,287.6098,272.3798,9.791e-06
2055-03-15,0.0,284.73,288.23132,280.60135,2.6742e-05
2055-03-16,0.00021040114,278.59,283.93533,276.50534,2.3407e-05
2055-03-17,0.0,280.19,286.69336,273.81335,1.3924e-05
2055-03-18,0.0,279.53,285.3096,274.4996,2.5932e-05
2055-03-19,0.0,278.6,283.56042,275.95044,2.1294e-05
2055-03-20,0.0,278.97,283.17276,273.62277,2.2326e-05
2055-03-21,1.730951e-06,277.9,282.3567,275.4167,1.5601e-05
2055-03-22,0.0,280.0,284.62204,272.78204,1.9682e-05
2055-03-23,0.00014944491,277.55,279.1774,276.7774,1.5972e-05
2055-03-24,0.0,277.52,283.65665,270.94666,9.9481e-06
2055-03-25,0.0,276.64,284.08197,268.91196,2.0593e-05
2055-03-26,1.9258034e-06,279.93,286.36633,272.6263,2.0423e-05
2055-03-27,0.0,278.57,283.09134,274.23132,2.6017e-05
2055-03-28,0.0,278.55,284.68427,272.17426,2.0955e-05
2055-03-29,0.0,280.46,286.57422,270.5642,2.3078e-05
2055-03-30,5.73486e-06,281.04,284.3639,279.03387,2.1181e-05
2055-03-31,0.0,282.28,286.59772,279.34772,1.8263e-05
2055-04-01,5.3442283e-05,283.16,289.58157,278.23157,1.5649e-05
2055-04-02,7.970675e-05,282.75,287.97543,279.75543,1.2852e-05
2055-04-03,8.5593236e-08,284.41,291.47244,278.96246,2.4892e-05
2055-04-04,0.0,287.97,294.8968,279.48682,3.3802e-05
2055-04-05,0.0,285.97,292.219,281.129,3.6955e-05
2055-04-06,0.0,283.09,289.06345,278.86343,3.5954e-05
2055-04-07,0.0,283.27,289.5515,278.3115,3.4414e-05
2055-04-08,0.0,284.81,292.08188,275.04187,2.9766e-05
2055-04-09,0.0,286.11,293.58273,277.07272,3.5972e-05
2055-04-10,0.0,284.83,291.48953,278.63953,3.9638e-05
2055-04-11,0.0,284.99,291.98038,276.17038,3.8862e-05
2055-04-12,0.0,286.96,294.02078,279.8808,4.1749e-05
2055-04-13,0.0,289.7,295.74347,283.72348,4.6589e-05
2055-04-14,0.0,290.23,296.7452,283.6952,4.3415e-05
2055-04-15,1.1456495e-05,286.2,291.5067,284.82672,2.2102e-05
2055-04-16,0.0,283.94,288.99728,278.9673,3.9889e-05
2055-04-17,0.0,284.85,291.45078,275.0608,3.4398e-05
2055-04-18,0.0,286.54,292.3325,279.3025,3.3138e-05
2055-04-19,0.0,286.33,292.41296,281.47296,3.3096e-05
2055-04-20,0.0,288.3,294.99033,277.8803,4.0096e-05
2055-04-21,6.793314e-06,289.64,296.32095,279.60095,3.7057e-05
2055-04-22,3.8185928e-05,287.27,290.97647,283.00647,2.0331e-05
2055-04-23,0.0,286.82,292.72043,281.62045,4.0605e-05
2055-04-24,0.0,286.01,291.97647,279.76648,2.4728e-05
2055-04-25,4.5339352e-10,290.35,297.66895,279.46893,4.977e-05
2055-04-26,0.00014563263,285.45,299.91046,277.15048,4.4122e-05
2055-04-27,0.0,284.26,290.33948,275.61948,3.8711e-05
2055-04-28,7.587215e-06,288.72,295.75146,277.14148,4.9147e-05
2055-04-29,8.9485206e-05,281.96,287.4057,277.04572,2.1403e-05
2055-04-30,2.5168583e-06,282.42,287.72052,274.94052,3.6892e-05
2055-05-01,1.3129701e-05,281.75,286.44186,276.36188,3.2232e-05
2055-05-02,1.1929769e-05,282.14,286.30182,276.08182,2.9963e-05
2055-05-03,3.645568e-05,282.34,288.44223,275.34222,2.9491e-05
2055-05-04,1.691185e-06,283.63,287.81448,274.80447,1.7343e-05
2055-05-05,1.2470617e-05,287.05,290.69308,284.4931,1.8746e-05
2055-05-06,1.725004e-06,289.05,295.98804,280.838,3.879e-05
2055-05-07,1.3668139e-05,288.23,290.3762,286.0762,1.9667e-05
2055-05-08,1.38159e-05,289.44,294.30447,283.00446,3.1024e-05
2055-05-09,0.00035440322,284.88,287.73587,283.96588,1.716e-05
2055-05-10,1.2356787e-05,286.04,292.97153,278.65152,3.0132e-05
2055-05-11,0.00012898802,285.53,293.41766,276.89767,4.3494e-05
2055-05-12,6.3266098e-06,285.04,290.81952,280.29953,3.9003e-05
2055-05-13,8.88551e-06,284.46,290.50018,276.47018,3.6763e-05
2055-05-14,6.770621e-06,285.51,291.37384,276.47385,2.9063e-05
2055-05-15,0.00017285581,283.0,286.46323,280.05322,1.631e-05
2055-05-16,3.3731425e-08,288.74,295.99155,278.25156,4.1196e-05
2055-05-17,0.0001907177,283.11,286.0147,278.40472,1.7201e-05
2055-05-18,0.0,285.11,291.4367,276.17673,4.1939e-05
2055-05-19,0.0,287.81,294.1995,278.1995,4.5994e-05
2055-05-20,0.0,290.15,295.83707,278.27707,4.5081e-05
2055-05-21,0.00012796934,283.77,285.8351,283.4551,1.6254e-05
2055-05-22,0.0,287.7,293.38956,281.03958,4.5442e-05
2055-05-23,0.0,291.3,298.18848,280.2985,5.0238e-05
2055-05-24,4.074008e-07,294.76,300.62234,285.76233,4.6943e-05
2055-05-25,0.0,295.39,300.64688,288.9969,5.3781e-05
2055-05-26,9.534913e-05,293.77,298.65118,292.1712,3.1157e-05
2055-05-27,0.0,292.65,298.53598,286.31598,5.7169e-05
2055-05-28,0.0,293.03,299.23434,284.07434,5.542e-05
2055-05-29,0.0,294.67,300.87994,285.85995,5.6548e-05
2055-05-30,2.317328e-05,294.93,300.493,285.83304,4.9503e-05
2055-05-31,0.0,293.88,299.63608,287.4561,4.376e-05
2055-06-01,3.2311666e-06,291.17,297.64914,287.72916,4.2274e-05
2055-06-02,0.0,294.01,299.50146,286.16147,5.5239e-05
2055-06-03,0.0,294.77,300.37582,287.45584,3.6027e-05
2055-06-04,0.0001192222,291.3,294.03864,288.70862,3.6676e-05
2055-06-05,9.789203e-05,291.41,295.83765,286.58765,3.4225e-05
2055-06-06,0.000104379935,291.25,295.84155,288.05154,4.0624e-05
2055-06-07,9.737983e-06,292.22,298.00677,288.1468,2.2281e-05
2055-06-08,9.273508e-05,287.48,290.6349,284.1649,5.292e-05
2055-06-09,0.0,291.33,296.67325,284.16324,6.0224e-05
2055-06-10,0.0,292.59,298.107,286.487,5.4289e-05
2055-06-11,0.0,292.81,298.2338,284.9738,5.1595e-05
2055-06-12,6.3143207e-06,292.84,297.76645,285.59644,4.6593e-05
2055-06-13,9.117625e-06,293.25,299.23395,286.96396,5.2583e-05
2055-06-14,1.5580906e-06,293.51,299.26315,287.16315,4.8973e-05
2055-06-15,2.127545e-06,294.3,299.36877,287.93875,5.7217e-05
2055-06-16,2.3932869e-06,295.63,301.46906,287.98904,5.5458e-05
2055-06-17,0.0,296.98,302.1226,290.4626,7.039e-05
2055-06-18,0.0,298.81,305.3326,291.28262,4.0818e-05
2055-06-19,4.0136845e-05,290.04,295.61472,285.5447,5.0976e-05
2055-06-20,0.0,291.55,296.96085,283.03082,6.1092e-05
2055-06-21,0.0,294.07,299.49197,285.43198,6.7732e-05
2055-06-22,7.645362e-07,292.87,297.39178,290.7418,4.6064e-05
2055-06-23,3.065546e-05,293.12,297.7214,290.0114,3.742e-05
2055-06-24,8.7459055e-05,294.01,300.11374,289.81375,5.9344e-05
2055-06-25,1.3512171e-06,296.24,301.39874,291.41876,4.8135e-05
2055-06-26,2.757583e-05,295.64,299.16223,290.55222,4.4032e-05
2055-06-27,4.5372508e-05,295.14,298.59238,291.12238,4.3235e-05
2055-06-28,1.2691259e-05,295.07,298.64203,292.38202,5.8942e-05
2055-06-29,2.8160146e-06,296.82,303.0452,290.87518,5.8105e-05
2055-06-30,0.0,298.43,304.2705,290.6405,6.3497e-05
2055-07-01,1.7481154e-06,299.44,305.36304,290.70306,6.7445e-05
2055-07-02,2.3333282e-06,299.54,305.58737,292.87738,7.3374e-05
2055-07-03,0.0,298.0,303.40195,293.92197,6.9074e-05
2055-07-04,0.0,297.33,303.45435,290.26434,6.8281e-05
2055-07-05,0.0,299.08,306.54337,288.75336,7.0485e-05
2055-07-06,1.5328907e-06,301.72,308.82004,293.23004,8.5131e-05
2055-07-07,0.0,297.41,301.64087,293.63086,7.0787e-05
2055-07-08,0.0,298.39,304.61264,290.01263,7.5175e-05
2055-07-09,0.0,299.67,307.31564,291.64563,7.2091e-05
2055-07-10,0.0,298.39,304.67136,292.52136,6.466e-05
2055-07-11,1.567426e-06,298.22,302.65112,292.7311,4.9484e-05
2055-07-12,0.0,297.68,302.1485,293.7985,6.6063e-05
2055-07-13,0.0,299.8,307.35034,290.16034,6.9292e-05
2055-07-14,0.0,298.51,304.95276,291.77274,6.515e-05
2055-07-15,1.732016e-06,297.88,304.2854,290.9254,5.8622e-05
2055-07-16,0.0,297.78,304.11456,288.89456,6.1335e-05
2055-07-17,2.3552334e-06,298.31,304.90308,290.45306,4.1059e-05
2055-07-18,6.887713e-05,296.85,300.6138,294.3438,4.6958e-05
2055-07-19,9.816123e-06,296.19,301.83224,290.84222,5.4627e-05
2055-07-20,0.0,298.31,304.0842,290.9942,6.154e-05
2055-07-21,0.0,298.68,305.35403,292.58405,6.2201e-05
2055-07-22,0.0,299.02,305.08054,290.89053,6.5909e-05
2055-07-23,3.0249957e-06,298.43,305.92996,292.29996,4.3953e-05
2055-07-24,1.9331768e-05,297.32,301.37088,292.1309,5.0783e-05
2055-07-25,2.416586e-05,297.59,302.36707,292.96707,5.8867e-05
2055-07-26,5.6435056e-06,297.79,304.10507,293.98508,6.4412e-05
2055-07-27,8.049494e-07,298.69,304.8094,291.32938,6.2007e-05
2055-07-28,0.0,299.5,305.22226,292.57227,5.4412e-05
2055-07-29,5.4010084e-06,297.26,302.79755,292.91754,5.8646e-05
2055-07-30,0.0,297.1,302.85657,293.05655,5.7768e-05
2055-07-31,0.0,297.98,304.3102,291.26022,5.3765e-05
2055-08-01,0.0,298.85,305.81387,290.03387,6.4537e-05
2055-08-02,5.6029244e-06,296.45,300.3665,293.7165,6.1801e-05
2055-08-03,1.2395769e-06,294.98,298.87927,290.51926,5.6185e-05
2055-08-04,0.0,294.97,301.65952,289.1095,6.8171e-05
2055-08-05,0.0,296.35,303.5374,286.1274,6.6641e-05
2055-08-06,0.0,297.78,305.24194,289.95193,5.5693e-05
2055-08-07,0.0,299.08,305.43478,291.33478,5.7554e-05
2055-08-08,0.0,299.65,305.7617,291.85168,5.9229e-05
2055-08-09,6.3187254e-06,299.36,305.0058,293.8158,5.6029e-05
2055-08-10,3.286396e-06,298.09,303.62735,293.33737,5.0225e-05
2055-08-11,0.0,297.51,302.78564,292.49564,4.6246e-05
2055-08-12,0.0,297.0,301.4384,292.8784,4.0174e-05
2055-08-13,6.260736e-05,294.02,298.12366,290.99365,2.2609e-05
2055-08-14,0.00022589105,292.41,295.70862,290.52863,2.2134e-05
2055-08-15,0.00022440737,293.04,296.5908,290.8508,2.1186e-05
2055-08-16,0.00043912113,293.2,295.68732,292.44733,3.1184e-05
2055-08-17,3.7658083e-05,293.13,296.61447,291.8845,4.1691e-05
2055-08-18,1.5284611e-05,295.46,299.95792,292.95792,2.8211e-05
2055-08-19,0.0006892023,297.39,305.49722,292.75723,3.9199e-05
2055-08-20,0.0002333289,292.48,299.7418,286.5318,3.636e-05
2055-08-21,0.0,290.26,296.7308,283.4908,4.3431e-05
2055-08-22,0.0,291.77,298.7315,283.9815,4.6176e-05
2055-08-23,0.00038535654,292.97,301.6651,287.29507,2.6298e-05
2055-08-24,2.1816893e-05,291.58,298.65155,287.83154,2.0028e-05
2055-08-25,4.9959085e-06,291.61,297.4798,285.0998,3.0799e-05
2055-08-26,3.1735085e-06,289.97,293.16373,288.24374,3.4153e-05
2055-08-27,1.1916192e-06,289.1,293.1037,284.5337,2.9375e-05
2055-08-28,0.0,289.88,296.3683,282.5683,2.5557e-05
2055-08-29,0.0,290.66,297.05295,284.29294,3.7812e-05
2055-08-30,7.349733e-05,287.74,290.3414,286.4414,2.4047e-05
2055-08-31,0.0,289.55,292.89267,286.4727,2.6505e-05
2055-09-01,0.0,290.83,296.27396,285.37396,3.6018e-05
2055-09-02,3.0353385e-06,292.02,297.77914,286.46915,2.2689e-05
2055-09-03,2.136817e-05,290.86,293.80496,290.13498,2.3129e-05
2055-09-04,1.6740903e-05,294.06,300.1677,288.05768,1.5168e-05
2055-09-05,5.9869126e-06,294.05,298.4587,291.6287,2.4978e-05
2055-09-06,0.00034968095,293.22,298.3926,288.74258,3.0298e-05
2055-09-07,0.00021003203,289.76,294.37592,284.9659,1.571e-05
2055-09-08,3.1959505e-06,287.62,290.874,284.514,1.9165e-05
2055-09-09,3.930461e-06,287.58,292.18332,285.0433,2.3273e-05
2055-09-10,3.4732995e-05,287.41,292.84143,284.6314,2.5754e-05
2055-09-11,0.0,289.12,293.00198,283.432,3.0519e-05
2055-09-12,0.0,288.92,293.97522,285.79523,2.8282e-05
2055-09-13,0.0,289.63,296.04684,283.42685,2.6119e-05
2055-09-14,2.000207e-05,287.52,293.01633,285.26633,2.1868e-05
2055-09-15,0.0,287.66,292.99918,283.0192,2.8554e-05
2055-09-16,0.0,287.53,292.4464,284.20642,3.0506e-05
2055-09-17,0.0,286.95,293.54016,281.71014,3.5881e-05
2055-09-18,0.0,287.26,295.24844,279.55847,3.2432e-05
2055-09-19,0.0,288.86,297.51004,278.88004,3.3644e-05
2055-09-20,0.0,289.69,296.98193,282.64194,2.9382e-05
2055-09-21,0.0,289.23,296.6147,283.14468,2.8878e-05
2055-09-22,0.0,289.6,297.88916,282.43918,3.0636e-05
2055-09-23,0.0,288.92,297.17218,282.10217,2.588e-05
2055-09-24,0.0,289.16,297.58704,281.17703,3.004e-05
2055-09-25,0.0,290.56,298.69135,282.23132,2.7069e-05
