postaja;datum;tpov;tmin;tmax
8;10.31.1994;8.5;3.6;15.4
8;11.01.1994;9.8;6.1;15.8
8;11.02.1994;8.5;3.4;10.7
8;11.03.1994;9.9;7.6;12.2
8;11.04.1994;11.2;9.5;15.4
8;11.05.1994;9.6;8.2;13.4
8;11.06.1994;9.2;7.1;11.8
8;11.07.1994;7.2;6.6;8.6
8;11.08.1994;7.7;6.5;11
8;11.09.1994;8.5;3.9;11.5
8;11.10.1994;9.8;6.2;12.6
8;11.11.1994;7.7;6.8;10.6
8;11.12.1994;6.1;4.9;9.7
8;11.13.1994;4.2;3.6;5.9
8;11.14.1994;5.1;3;8.7
8;11.15.1994;4.4;0.9;12.5
8;11.16.1994;8.3;1.5;14.1
8;11.17.1994;5.2;1.7;11.5
8;11.18.1994;2.4;-0.8;5.8
8;11.19.1994;4;-0.3;7
8;11.20.1994;3.9;1.9;9.5
8;11.21.1994;5.2;-1;12
8;11.22.1994;7.7;4.5;10.3
8;11.23.1994;5;1.9;13.4
8;11.24.1994;3.9;-1.7;10.7
8;11.25.1994;2.1;0.5;4.2
8;11.26.1994;3.1;-0.2;5.6
8;11.27.1994;3.5;2.4;5
8;11.28.1994;2;1;4.5
8;11.29.1994;0.9;0.3;2.9
8;11.30.1994;0.5;-1.4;2
8;12.01.1994;-0.3;-3.1;4.4
8;12.02.1994;-3.6;-7;4
8;12.03.1994;-4.5;-9.6;3.6
8;12.04.1994;-0.3;-7.3;5.9
8;12.05.1994;3.1;-1.8;7.8
8;12.06.1994;4.6;2.5;8.1
8;12.07.1994;4.1;3.2;6.6
8;12.08.1994;2.5;-2;8.5
8;12.09.1994;6;2;11.1
8;12.10.1994;5.2;2.3;10.3
8;12.11.1994;4;1.3;9.1
8;12.12.1994;2.1;-1.7;12.3
8;12.13.1994;1.7;-1.5;11.3
8;12.14.1994;3.2;-3.3;9.1
8;12.15.1994;-2.4;-5.4;5
8;12.16.1994;-3.7;-9.5;2.1
8;12.17.1994;-3.3;-8.3;5.4
8;12.18.1994;-4;-8.7;3.8
8;12.19.1994;-0.9;-6.7;0.4
8;12.20.1994;-0.3;-0.6;0.8
8;12.21.1994;-2;-2.4;0.1
8;12.22.1994;-2.5;-3;-0.9
8;12.23.1994;-2.5;-4.1;-0.5
8;12.24.1994;-1.6;-3.2;0.5
8;12.25.1994;-1.4;-2.2;0.5
8;12.26.1994;-1.1;-2;0.7
8;12.27.1994;-3;-3.8;-0.7
8;12.28.1994;-0.2;-4.2;2.2
8;12.29.1994;1.3;-5.7;6.7
8;12.30.1994;3.7;1.4;7.2
8;12.31.1994;1.6;0.2;6
8;01.01.1995;0.8;-0.4;2.6
8;01.02.1995;-3.5;-5.5;3
8;01.03.1995;-4.8;-10.4;2.8
8;01.04.1995;-4.9;-10.7;0.4
8;01.05.1995;-3;-5.4;-0.5
8;01.06.1995;-2.3;-4;0
8;01.07.1995;-2.4;-6.3;1.6
8;01.08.1995;-4.6;-8.4;-0.5
8;01.09.1995;-6.6;-9.5;-1.7
8;01.10.1995;-4.9;-11.2;3.2
8;01.11.1995;-1.7;-8.1;5.8
8;01.12.1995;-3.4;-10.4;4.5
8;01.13.1995;0.9;-6.1;3.2
8;01.14.1995;-7.3;-11.9;1
8;01.15.1995;-8.2;-14.2;-0.1
8;01.16.1995;-6.3;-11.6;0.6
8;01.17.1995;-7.2;-11.8;-1
8;01.18.1995;-1.9;-10.2;3.9
8;01.19.1995;0.6;-0.7;4.8
8;01.20.1995;-0.2;-1.2;1
8;01.21.1995;0.1;-0.6;1.2
8;01.22.1995;1.3;-0.5;4.1
8;01.23.1995;4.5;1.2;6.2
8;01.24.1995;0.5;-2.1;6.7
8;01.25.1995;3.1;-2.8;7.5
8;01.26.1995;6.7;2.4;10.1
8;01.27.1995;2.6;-0.6;10.3
8;01.28.1995;1.9;-4.6;6.2
8;01.29.1995;2.3;-0.4;8.9
8;01.30.1995;3.3;-0.9;8.1
8;01.31.1995;1.1;-4.5;8.2
8;02.01.1995;-2.1;-8;6.8
8;02.02.1995;-0.9;-6.6;8
8;02.03.1995;-1.3;-5.2;4.4
8;02.04.1995;-1.1;-6.6;5.3
8;02.05.1995;2.9;-6.3;13.2
8;02.06.1995;0.7;-5.2;11.5
8;02.07.1995;2.7;-4.1;14.7
8;02.08.1995;3.6;-3.9;7.3
8;02.09.1995;4.3;1.6;7.8
8;02.10.1995;-0.3;-2.4;3.3
8;02.11.1995;2.7;-3.5;5.5
8;02.12.1995;4.2;1.5;11.6
8;02.13.1995;4.3;-2.6;9.6
8;02.14.1995;4.9;2.4;8.2
8;02.15.1995;2.9;-1.4;7.8
8;02.16.1995;1.9;-0.9;6.7
8;02.17.1995;1.9;-0.3;9.3
8;02.18.1995;2.2;-0.3;6.6
8;02.19.1995;0.2;-2.2;7.1
8;02.20.1995;2.2;-4.4;12.6
8;02.21.1995;3.5;-3;12.7
8;02.22.1995;2.1;-3;6.9
8;02.23.1995;2.9;-0.5;5
8;02.24.1995;1.9;-0.1;4.9
8;02.25.1995;4.6;-0.2;9.3
8;02.26.1995;0.9;-1.3;5.8
8;02.27.1995;0.4;-1.7;5.4
8;02.28.1995;0.7;-3.6;9.2
8;03.01.1995;4.2;-3.6;12.8
8;03.02.1995;2.8;-1;5.6
8;03.03.1995;2.4;-0.3;4.7
8;03.04.1995;2.4;0.5;5
8;03.05.1995;1;-1.7;7.1
8;03.06.1995;1.5;-3.2;3.6
8;03.07.1995;1.2;-1.7;7.1
8;03.08.1995;1.3;-4.6;9.2
8;03.09.1995;3.1;-0.5;5.2
8;03.10.1995;3.6;0.5;10.6
8;03.11.1995;2;-3.8;11.7
8;03.12.1995;2.7;-3.9;12.5
8;03.13.1995;4.5;-2.2;9.4
8;03.14.1995;1.3;-1.3;5.9
8;03.15.1995;-0.6;-5.3;4.7
8;03.16.1995;0.5;-1.3;1.5
8;03.17.1995;2.6;-1.4;8.6
8;03.18.1995;6.9;-0.3;9.3
8;03.19.1995;8.6;5.5;11.4
8;03.20.1995;1.3;-1.3;9.4
8;03.21.1995;0;-5.5;7.9
8;03.22.1995;3.2;-3.8;7.9
8;03.23.1995;4.1;-3.1;10.5
8;03.24.1995;5.3;-3.5;15.5
8;03.25.1995;7.8;-2;15.7
8;03.26.1995;7.7;0.8;12.1
8;03.27.1995;8.3;6;12.1
8;03.28.1995;0.4;-2.9;8.5
8;03.29.1995;2.5;-3.5;4.9
8;03.30.1995;4;1.8;7.2
8;03.31.1995;2.8;0;9.3
8;04.01.1995;5.2;-2.4;13.5
8;04.02.1995;12;-1.3;20.6
8;04.03.1995;10.8;0.2;22.2
8;04.04.1995;10.2;0.8;19.8
8;04.05.1995;9.2;1.1;18.6
8;04.06.1995;9.3;1.7;18.8
8;04.07.1995;10.9;0.7;21.3
8;04.08.1995;7.8;2.8;17
8;04.09.1995;4.4;-2.1;10.6
8;04.10.1995;4.3;-5.4;13.2
8;04.11.1995;7;1.2;13.6
8;04.12.1995;4.3;1.4;9.3
8;04.13.1995;5.3;-0.1;13.5
8;04.14.1995;3.2;-1.9;11.1
8;04.15.1995;2.7;-2.6;10.1
8;04.16.1995;4.8;-1.6;9
8;04.17.1995;5.5;-2.9;15.6
8;04.18.1995;10.1;-0.1;15.9
8;04.19.1995;10.2;3.5;12.8
8;04.20.1995;8.9;5.9;14
8;04.21.1995;10.9;1.5;19.9
8;04.22.1995;13.6;2.9;24.3
8;04.23.1995;14.2;2.8;25.4
8;04.24.1995;12.6;5;19.1
8;04.25.1995;8.2;7;12.4
8;04.26.1995;8.5;2.8;12.8
8;04.27.1995;11.3;3.5;17
8;04.28.1995;11.3;6.5;18.1
8;04.29.1995;12.4;3.7;21
8;04.30.1995;12.2;3.9;21.7
8;05.01.1995;13.8;5.7;20.6
8;05.02.1995;12.2;9.1;18.1
8;05.03.1995;8.3;-0.9;17.1
8;05.04.1995;9.9;-0.7;18.8
8;05.05.1995;13.5;2.6;24.1
8;05.06.1995;14.3;3.4;24.4
8;05.07.1995;16.3;4.3;26.8
8;05.08.1995;16.1;6.2;23.5
8;05.09.1995;15.2;6.6;21.3
8;05.10.1995;9.5;8.5;15.3
8;05.11.1995;11;7.5;14.8
8;05.12.1995;11.1;9.2;13.8
8;05.13.1995;10.8;9.3;13.2
8;05.14.1995;10.9;8.8;16.7
8;05.15.1995;7.5;5.8;12.9
8;05.16.1995;10.7;0.2;16.6
8;05.17.1995;10.5;9.6;13
8;05.18.1995;12;4.9;18.5
8;05.19.1995;10.8;9.4;14
8;05.20.1995;8.9;7.4;12.4
8;05.21.1995;9.7;5;13.7
8;05.22.1995;10.4;3.1;17.7
8;05.23.1995;12.9;3.9;22
8;05.24.1995;15.5;4.5;22.8
8;05.25.1995;16;6;25.1
8;05.26.1995;18.8;7.4;26.8
8;05.27.1995;18.3;9.5;26
8;05.28.1995;19;8.1;26.8
8;05.29.1995;19.6;10.9;26.5
8;05.30.1995;17.4;11.3;26.8
8;05.31.1995;13.6;9.4;22.1
8;06.01.1995;12.3;10.7;15.8
8;06.02.1995;14;8.8;20.8
8;06.03.1995;14.1;11;19.1
8;06.04.1995;14.7;8.7;21.1
8;06.05.1995;14.1;11.1;17.7
8;06.06.1995;13;10.4;18.7
8;06.07.1995;14.4;8.3;20.9
8;06.08.1995;16.1;7;22.2
8;06.09.1995;16.4;8.8;23.2
8;06.10.1995;14.8;9.1;18
8;06.11.1995;14.1;12.8;18.2
8;06.12.1995;12.7;10.4;15.9
8;06.13.1995;12.6;7;18.1
8;06.14.1995;13.5;9.6;18.4
8;06.15.1995;14.7;10;21.1
8;06.16.1995;15;8.9;20.2
8;06.17.1995;14.9;9.3;21.9
8;06.18.1995;16.9;8.1;22.7
8;06.19.1995;18.6;10.9;25.3
8;06.20.1995;20;10.8;27.7
8;06.21.1995;20.7;11.3;28.5
8;06.22.1995;15.4;13.3;21.8
8;06.23.1995;10.4;8.8;14
8;06.24.1995;10.3;8.5;11.5
8;06.25.1995;12.7;9.6;16.6
8;06.26.1995;16.8;9;24.7
8;06.27.1995;18.3;11.4;23.6
8;06.28.1995;19.6;12;26
8;06.29.1995;18.2;9.7;24.6
8;06.30.1995;19.7;9;27.1
8;07.01.1995;20.8;11.6;29.7
8;07.02.1995;21.2;13.4;28.5
8;07.03.1995;21.9;15.4;27.3
8;07.04.1995;18.2;12.3;25.1
8;07.05.1995;17;12.4;25.5
8;07.06.1995;15.6;13.6;19.1
8;07.07.1995;17.5;9.9;24.1
8;07.08.1995;20;9.9;26.9
8;07.09.1995;20.5;12.2;27.6
8;07.10.1995;21.1;12.5;28
8;07.11.1995;21.3;12.6;29.1
8;07.12.1995;19.2;13.8;29.3
8;07.13.1995;21.9;12;30.3
8;07.14.1995;21.8;15.6;29.9
8;07.15.1995;19.9;13.4;26.9
8;07.16.1995;21.3;12;29.1
8;07.17.1995;17.3;15.8;23.3
8;07.18.1995;19.2;11.4;26.9
8;07.19.1995;21.9;13.1;29.5
8;07.20.1995;22.1;13.8;29.2
8;07.21.1995;22.7;14.6;29.6
8;07.22.1995;23.3;15.5;30.4
8;07.23.1995;21.1;16.5;28.4
8;07.24.1995;20.3;17.4;26.4
8;07.25.1995;20.6;12.3;27.1
8;07.26.1995;22.1;12.7;29.5
8;07.27.1995;23.9;14.3;31.9
8;07.28.1995;18.6;16.8;24.3
8;07.29.1995;17.1;14.3;20.8
8;07.30.1995;19.3;14.5;26.8
8;07.31.1995;20;10.6;28.1
8;08.01.1995;19.6;10.9;29.2
8;08.02.1995;18.3;13.7;28
8;08.03.1995;18.4;13.3;25.4
8;08.04.1995;19.2;11.2;27.2
8;08.05.1995;20.8;12.3;28.4
8;08.06.1995;20.6;12.8;29.6
8;08.07.1995;19.4;13.1;26.7
8;08.08.1995;20.5;13.7;27
8;08.09.1995;16.4;13.2;23.9
8;08.10.1995;17.9;10;24.5
8;08.11.1995;17.9;10.7;26.6
8;08.12.1995;18.5;9.9;26.6
8;08.13.1995;17.6;10.7;26
8;08.14.1995;19.1;8.1;27
8;08.15.1995;17.8;14.5;24.3
8;08.16.1995;15.7;11.2;22.5
8;08.17.1995;16.1;12.6;21.9
8;08.18.1995;16.6;13;23.9
8;08.19.1995;17.1;14.8;22.3
8;08.20.1995;16.2;14.4;18.4
8;08.21.1995;18.3;14.8;23.1
8;08.22.1995;18.2;15.2;23.9
8;08.23.1995;18.1;11.9;25.4
8;08.24.1995;17.5;13.1;25.2
8;08.25.1995;18;12.8;21.9
8;08.26.1995;18.8;14.5;25.4
8;08.27.1995;15.9;12.4;21.3
8;08.28.1995;9.7;7.7;15.4
8;08.29.1995;10.9;5.2;18.5
8;08.30.1995;11.4;5.1;18.5
8;08.31.1995;8.7;2.7;16.9
8;09.01.1995;8.3;2.4;13.7
8;09.02.1995;13.9;6.4;20.9
8;09.03.1995;14.2;10.9;18.7
8;09.04.1995;10.8;7.6;17.3
8;09.05.1995;11;3;17.8
8;09.06.1995;13.2;9.5;21.9
8;09.07.1995;13.1;5;18.6
8;09.08.1995;14.8;13.6;17.6
8;09.09.1995;13.4;10.9;21.6
8;09.10.1995;12.8;7.4;21.4
8;09.11.1995;14;6.5;22.2
8;09.12.1995;14.9;8.1;23.7
8;09.13.1995;13.5;9.3;17.2
8;09.14.1995;14.8;13.7;16.8
8;09.15.1995;14.8;11.2;20.4
8;09.16.1995;14.2;12.2;20.5
8;09.17.1995;13.5;9.2;19.3
8;09.18.1995;14.6;12.4;21.3
8;09.19.1995;13.7;10.7;15.4
8;09.20.1995;13.8;11.9;19.7
8;09.21.1995;12.8;9;21.3
8;09.22.1995;11.6;9.5;16.6
8;09.23.1995;11;8.1;16.2
8;09.24.1995;11.2;6;16.8
8;09.25.1995;11.2;6;18.7
8;09.26.1995;11.4;4.5;19.6
8;09.27.1995;11.9;4.8;20.7
8;09.28.1995;8.6;6.5;12.2
8;09.29.1995;5.9;2.8;13.5
8;09.30.1995;4.5;-2;12.1
8;10.01.1995;8.2;-0.6;13.9
8;10.02.1995;10.6;3.5;19.3
8;10.03.1995;10.8;4.3;19.9
8;10.04.1995;12.9;5;20.2
8;10.05.1995;14.3;12.3;19.9
8;10.06.1995;13.7;7.8;23.3
8;10.07.1995;14.4;7.7;22.5
8;10.08.1995;14.4;9.5;22.7
8;10.09.1995;14.7;9.8;21.3
8;10.10.1995;13.4;10.2;21.4
8;10.11.1995;12.1;6.1;20.6
8;10.12.1995;11.3;6.4;21.3
8;10.13.1995;10.6;5.7;19.5
8;10.14.1995;11;3.9;19.3
8;10.15.1995;11.3;9.7;13.6
8;10.16.1995;12.9;10.3;17.6
8;10.17.1995;12.3;10.6;15.4
8;10.18.1995;9;4.8;19
8;10.19.1995;8.8;2.8;19.3
8;10.20.1995;8.3;1.7;19.5
8;10.21.1995;10;4.9;13.5
8;10.22.1995;5;2.1;10.8
8;10.23.1995;2.7;-2.7;12.9
8;10.24.1995;2.4;-3.5;13.1
8;10.25.1995;0.8;-3.9;10.3
8;10.26.1995;3.3;-3.1;15.3
8;10.27.1995;4.9;-2.2;14.7
8;10.28.1995;7.5;0.9;14.8
8;10.29.1995;9.6;1.8;19.2
8;10.30.1995;10.3;8.1;12.6
8;10.31.1995;10.8;9.5;12.9
8;11.01.1995;8.9;7.9;12.2
8;11.02.1995;6.3;2.8;10.2
8;11.03.1995;1.3;-2.2;9.8
8;11.04.1995;3.9;-2.1;8.2
8;11.05.1995;3.8;-1.4;6.3
8;11.06.1995;2.8;-0.8;7.9
8;11.07.1995;5.3;-3.3;15.7
8;11.08.1995;2.2;1.7;5.9
8;11.09.1995;2.5;-0.1;11
8;11.10.1995;5.1;-3.2;8.4
8;11.11.1995;9.9;7.3;11.7
8;11.12.1995;10.2;7.5;13.6
8;11.13.1995;5.2;4.2;10.6
8;11.14.1995;5.4;5;6.4
8;11.15.1995;6.3;4.2;8.7
8;11.16.1995;10.3;6.2;11.4
8;11.17.1995;10.6;9.2;14.1
8;11.18.1995;0.5;-2.1;10.3
8;11.19.1995;-4.5;-6.4;0.6
8;11.20.1995;1.2;-6.6;5.3
8;11.21.1995;-4.6;-9.1;3.2
8;11.22.1995;-5.5;-10.5;2.3
8;11.23.1995;-4.1;-10.5;2
8;11.24.1995;-3.2;-8;5.1
8;11.25.1995;-0.4;-7.9;5.3
8;11.26.1995;1.6;-1.6;5.2
8;11.27.1995;4.3;1.2;7.1
8;11.28.1995;6.4;4.3;9.6
8;11.29.1995;4.5;3.4;6.7
8;11.30.1995;4.2;3.5;6.1
8;12.01.1995;2.8;2.1;4.7
8;12.02.1995;2.2;-1.2;6.4
8;12.03.1995;1.4;1;3.2
8;12.04.1995;0.5;-0.9;2.3
8;12.05.1995;-0.7;-1.2;1.5
8;12.06.1995;-2.3;-3.2;-0.5
8;12.07.1995;-2;-3.1;-0.5
8;12.08.1995;-2.8;-4.9;0.1
8;12.09.1995;-1.5;-4.7;-0.2
8;12.10.1995;-0.5;-1;0.8
8;12.11.1995;-1.7;-1.9;0.1
8;12.12.1995;-1.9;-3.6;1.1
8;12.13.1995;-3.1;-4.7;-1.8
8;12.14.1995;-2;-3.3;-0.8
8;12.15.1995;-2.1;-6.6;-0.7
8;12.16.1995;-0.2;-1.5;1.6
8;12.17.1995;0.2;-0.3;1.3
8;12.18.1995;0.7;-0.1;2.4
8;12.19.1995;1.2;0.2;3
8;12.20.1995;3;0.1;5.5
8;12.21.1995;-1.1;-2.1;6
8;12.22.1995;2.2;-2.2;6.7
8;12.23.1995;8.3;4.5;9.9
8;12.24.1995;9;7.8;10.8
8;12.25.1995;7.7;7.1;10.2
8;12.26.1995;2.7;-0.6;9.4
8;12.27.1995;-2.5;-3.8;0.1
8;12.28.1995;-6;-8.3;-1.1
8;12.29.1995;-7.6;-12.1;-4.7
8;12.30.1995;-7.2;-8.4;-5.9
8;12.31.1995;-5.1;-7.2;-3.7
8;01.01.1996;-2.4;-5.4;-0.1
8;01.02.1996;-1.8;-2.9;1.3
8;01.03.1996;-1.3;-4.2;0.3
8;01.04.1996;-3.7;-4.7;-1.1
8;01.05.1996;-5.2;-5.9;-3.3
8;01.06.1996;-3.9;-6;-2.6
8;01.07.1996;-1.3;-3.7;-0.2
8;01.08.1996;0;-0.9;1.1
8;01.09.1996;0.5;-0.3;2
8;01.10.1996;1.1;0.1;3.5
8;01.11.1996;1.3;0.3;3.3
8;01.12.1996;1.9;0.7;5.6
8;01.13.1996;1.5;0.5;3.5
8;01.14.1996;0.5;-0.1;2.6
8;01.15.1996;-0.4;-1.7;2.3
8;01.16.1996;-3.6;-5.8;0.9
8;01.17.1996;-4.8;-8.3;0.7
8;01.18.1996;-4.3;-9.4;-1.9
8;01.19.1996;-2.4;-4.4;1.9
8;01.20.1996;-2.6;-3.5;-1.5
8;01.21.1996;-2.5;-3.8;-0.9
8;01.22.1996;-2.2;-3.1;-0.9
8;01.23.1996;-2.9;-3.5;-1.6
8;01.24.1996;-4.6;-5.6;-2.8
8;01.25.1996;-5.5;-7.2;-4.3
8;01.26.1996;-4.2;-6;-2.4
8;01.27.1996;-2;-4.3;0.4
8;01.28.1996;-0.4;-2.6;1.8
8;01.29.1996;-0.4;-0.9;1.1
8;01.30.1996;-4;-8.6;1.4
8;01.31.1996;-6.2;-10.5;0.5
8;02.01.1996;-10.7;-17.6;-2.1
8;02.02.1996;-5.1;-15.2;-0.3
8;02.03.1996;1;-1.4;3.4
8;02.04.1996;-0.3;-1.3;2.1
8;02.05.1996;-3.8;-4.9;-0.4
8;02.06.1996;-6.1;-10.8;-1.7
8;02.07.1996;-6;-9;-1.4
8;02.08.1996;-6.7;-9.4;-1.8
8;02.09.1996;-6.8;-14.1;-0.3
8;02.10.1996;-6.1;-9.7;-1
8;02.11.1996;-4.5;-11.3;-1.3
8;02.12.1996;-1.5;-6.2;0.9
8;02.13.1996;0.5;-1.6;3.2
8;02.14.1996;-0.2;-2.2;2
8;02.15.1996;-0.8;-3;3.6
8;02.16.1996;-0.8;-3.7;2.8
8;02.17.1996;-1.5;-7.1;5.4
8;02.18.1996;-1.2;-7.8;5.3
8;02.19.1996;1.1;-1.8;3.9
8;02.20.1996;0.8;-0.4;3.7
8;02.21.1996;-0.6;-2.2;1.4
8;02.22.1996;-2.8;-4.1;-0.5
8;02.23.1996;-5.7;-10.7;-0.4
8;02.24.1996;-6.9;-12;0.1
8;02.25.1996;-5.7;-15.3;3.5
8;02.26.1996;-0.9;-9.1;7
8;02.27.1996;-1.9;-9.6;6.9
8;02.28.1996;-2;-7.3;6
8;02.29.1996;-2.1;-9.7;6.4
8;03.01.1996;0.2;-7.4;8.7
8;03.02.1996;-1.8;-4.4;3.5
8;03.03.1996;-3.5;-12.2;3.9
8;03.04.1996;-3.5;-11;2
8;03.05.1996;-5.2;-11.8;2.2
8;03.06.1996;-2.6;-10.7;6.3
8;03.07.1996;0;-7.4;3.6
8;03.08.1996;1;-1;3.1
8;03.09.1996;-1.8;-7.4;2.3
8;03.10.1996;-3.7;-8.8;4.6
8;03.11.1996;-2;-9.3;1.1
8;03.12.1996;-3.3;-4.1;-0.9
8;03.13.1996;-2.5;-6.9;-0.9
8;03.14.1996;-0.8;-5.6;5.2
8;03.15.1996;1.7;-3.6;6.5
8;03.16.1996;1.3;0.5;3.1
8;03.17.1996;2.1;-0.3;4.8
8;03.18.1996;2.3;0.5;4.4
8;03.19.1996;1.8;-0.4;4.8
8;03.20.1996;1.1;-3.5;9.3
8;03.21.1996;2.4;-5.3;12.1
8;03.22.1996;4.8;-0.7;12.1
8;03.23.1996;3.8;0.7;7.3
8;03.24.1996;6;-0.4;14.2
8;03.25.1996;5.7;1.1;9.5
8;03.26.1996;6.5;4.3;9.1
8;03.27.1996;4.7;2.3;10.8
8;03.28.1996;1.4;-4;9.9
8;03.29.1996;3.8;-4.6;10
8;03.30.1996;1.8;-0.1;6
8;03.31.1996;3.6;-3.1;9
8;04.01.1996;0.8;-0.6;5
8;04.02.1996;0.4;-0.1;1.8
8;04.03.1996;1.2;-0.2;4.3
8;04.04.1996;0.9;-0.2;2.4
8;04.05.1996;2.5;0.3;6
8;04.06.1996;6.2;0.4;17
8;04.07.1996;8;-1.2;19
8;04.08.1996;9.7;0.3;18.2
8;04.09.1996;8;4.1;16.3
8;04.10.1996;7.1;0.2;14.2
8;04.11.1996;7.6;0.3;14.6
8;04.12.1996;9.5;4.6;16.4
8;04.13.1996;1.7;0.8;9.7
8;04.14.1996;6.5;-0.8;12.4
8;04.15.1996;9.6;0.4;13.8
8;04.16.1996;10;6.4;15.3
8;04.17.1996;7.4;-2.6;17.3
8;04.18.1996;9;-0.7;19.8
8;04.19.1996;10.8;-0.1;21.4
8;04.20.1996;12.3;1.2;23.6
8;04.21.1996;11.8;1.3;23.4
8;04.22.1996;12.3;1.8;23.8
8;04.23.1996;14.6;7.1;18.9
8;04.24.1996;13.1;7.9;16.6
8;04.25.1996;11.1;7.7;13.5
8;04.26.1996;11.9;10.3;14.8
8;04.27.1996;11.2;9.3;13
8;04.28.1996;12.9;9.5;19
8;04.29.1996;12.2;4.7;17.7
8;04.30.1996;11.9;10.6;15.2
8;05.01.1996;12.6;9.8;16
8;05.02.1996;12.8;7.8;18.3
8;05.03.1996;9;7.1;13.3
8;05.04.1996;9.4;2.7;18.1
8;05.05.1996;10.6;3.7;17.9
8;05.06.1996;13.2;8.9;16.7
8;05.07.1996;15.4;6.8;22.6
8;05.08.1996;16;8.5;23.8
8;05.09.1996;13.4;11.1;19.1
8;05.10.1996;12.7;7.3;16.9
8;05.11.1996;13.9;9.8;18.9
8;05.12.1996;13.4;11.3;15.8
8;05.13.1996;15.2;10.8;21.4
8;05.14.1996;13.9;10.7;16.7
8;05.15.1996;16.3;10.9;24
8;05.16.1996;16.2;12.9;22.4
8;05.17.1996;17.2;9.5;23.4
8;05.18.1996;17.4;9.9;24.2
8;05.19.1996;18.8;11;25.8
8;05.20.1996;12.5;10.1;19.4
8;05.21.1996;12.6;6.2;19.3
8;05.22.1996;12.8;7.6;18.6
8;05.23.1996;13.9;8.9;19.5
8;05.24.1996;17;9.2;24.8
8;05.25.1996;18;7.7;24.4
8;05.26.1996;15.5;12.7;19.2
8;05.27.1996;12.2;9.8;16.6
8;05.28.1996;12.9;7.7;19.5
8;05.29.1996;14;8.8;20.8
8;05.30.1996;15;3.2;23.1
8;05.31.1996;18.4;6.1;26.8
8;06.01.1996;20.9;10.4;28.6
8;06.02.1996;19.5;10;27.5
8;06.03.1996;19.6;8.9;28.3
8;06.04.1996;21.5;10.2;27.6
8;06.05.1996;18.7;16.2;25.2
8;06.06.1996;19.6;11.2;26.3
8;06.07.1996;21.8;11.4;30.1
8;06.08.1996;22.6;13;31.9
8;06.09.1996;23.8;11.4;31.8
8;06.10.1996;24.3;14.4;31.3
8;06.11.1996;23.3;15.2;31.5
8;06.12.1996;23.6;15.1;30.1
8;06.13.1996;21.3;16.5;27.1
8;06.14.1996;16.1;11.9;21.7
8;06.15.1996;15.3;6.2;21.5
8;06.16.1996;16.3;9.8;23.3
8;06.17.1996;16.9;7.1;23.9
8;06.18.1996;19.8;7.6;26.6
8;06.19.1996;20.4;13.7;26.7
8;06.20.1996;18.1;11.4;24.1
8;06.21.1996;17.1;15.1;20.5
8;06.22.1996;14.4;10;23
8;06.23.1996;10.9;9.3;13.1
8;06.24.1996;12.3;7.9;17.3
8;06.25.1996;11.1;7.9;14.4
8;06.26.1996;11.6;10.1;13.2
8;06.27.1996;12.8;10;21
8;06.28.1996;17.3;8.5;24.9
8;06.29.1996;19.4;9.8;25.4
8;06.30.1996;13.8;11.4;20
8;07.01.1996;12.5;8.2;14.2
8;07.02.1996;13.8;12.3;15.7
8;07.03.1996;14.9;11.4;17.7
8;07.04.1996;15.7;7.7;25.7
8;07.05.1996;19.6;7.6;28.7
8;07.06.1996;19.1;14.7;25.3
8;07.07.1996;16.4;13.9;20.2
8;07.08.1996;13.4;11.9;21.3
8;07.09.1996;13.8;8.4;20.8
8;07.10.1996;12.7;5.3;19.2
8;07.11.1996;14.8;7.8;21.3
8;07.12.1996;17.9;10.1;24
8;07.13.1996;19.5;10;26.4
8;07.14.1996;20.4;12;27.5
8;07.15.1996;21.9;12.5;28.8
8;07.16.1996;18.8;17.1;24.1
8;07.17.1996;16.4;13.1;20.6
8;07.18.1996;17.4;9.8;24.2
8;07.19.1996;17.1;10.6;21.6
8;07.20.1996;16;8.6;21.2
8;07.21.1996;14.9;8.1;21.8
8;07.22.1996;16.2;5.7;22.6
8;07.23.1996;18.4;9.6;26.2
8;07.24.1996;18.9;11.7;25.6
8;07.25.1996;17.3;15;21
8;07.26.1996;18.6;11;26.4
8;07.27.1996;19.8;12.4;28
8;07.28.1996;19.4;13.9;28.7
8;07.29.1996;20.5;11.5;27.9
8;07.30.1996;18.4;15.8;27.3
8;07.31.1996;19.2;12.9;26.7
8;08.01.1996;19.9;11.5;28
8;08.02.1996;21.1;12.1;29.7
8;08.03.1996;18.6;14.1;23.9
8;08.04.1996;16.1;14.4;21.1
8;08.05.1996;16.4;11.3;21.9
8;08.06.1996;18.7;11.4;25.6
8;08.07.1996;20.8;14.4;26.2
8;08.08.1996;17.7;16;21.6
8;08.09.1996;17.4;12.7;24.5
8;08.10.1996;18;11.1;25.5
8;08.11.1996;17.3;11.4;24.3
8;08.12.1996;16.1;14.8;19.7
8;08.13.1996;16.7;11.1;21.9
8;08.14.1996;17.1;13;24.5
8;08.15.1996;15.9;11.2;23
8;08.16.1996;17.7;13;24.9
8;08.17.1996;18.1;12.3;25.5
8;08.18.1996;16.2;12;22.2
8;08.19.1996;17.1;11;24.3
8;08.20.1996;17.1;10;25.9
8;08.21.1996;17.5;9.7;27
8;08.22.1996;18;10.1;26.2
8;08.23.1996;17.9;10.9;27.1
